beer_name	beer_style	username	taste_rating
Orval	Amber ale	Centje	5
Orval	Amber ale	Thorpe429	6
Orval	Amber ale	swanmann	8
Orval	Amber ale	ontbeermaker	8
Orval	Amber ale	Hbuck72	8
Orval	Amber ale	Despotis	7
Orval	Amber ale	JohnnyMummbles	7
Orval	Amber ale	Markm2151	8
Orval	Amber ale	MalcolmTucker	10
Orval	Amber ale	TheCametron	6
Orval	Amber ale	ryanfolty	7
Orval	Amber ale	buzz_and_hum	7
Orval	Amber ale	Cuso	10
Orval	Amber ale	AlbertC	8
Orval	Amber ale	rougeau13	9
Orval	Amber ale	phredrik	6
Orval	Amber ale	jkwood04	7
Orval	Amber ale	acurtis	8
Orval	Amber ale	Jow	6
Orval	Amber ale	headheldhigh	7
Orval	Amber ale	Zita	4
Orval	Amber ale	dingol66	8
Orval	Amber ale	hero12	7
Orval	Amber ale	madmitch76	7
Orval	Amber ale	kjc51478	8
Orval	Amber ale	mrmartin	6
Orval	Amber ale	MirkoCaretta	8
Orval	Amber ale	HopBackDoc	3
Orval	Amber ale	maltandhops	8
Orval	Amber ale	thirstyrabbit	9
Orval	Amber ale	philvil	9
Orval	Amber ale	trevman7	9
Orval	Amber ale	Melle	8
Orval	Amber ale	muujer	7
Orval	Amber ale	wekker84	9
Orval	Amber ale	benjaminbier	9
Orval	Amber ale	tokyogoat	4
Orval	Amber ale	Sir_Brewster	3
Orval	Amber ale	BlackEyePA	10
Orval	Amber ale	eclaycamp	10
Orval	Amber ale	joeyplush	8
Orval	Amber ale	unclemike	8
Orval	Amber ale	SlovakSniper	7
Orval	Amber ale	TheCrowsNest	8
Orval	Amber ale	Chickencoop	9
Orval	Amber ale	Die_Kapusta	9
Orval	Amber ale	mumares	4
Orval	Amber ale	Sammer	8
Orval	Amber ale	goozen	6
Orval	Amber ale	hopsessed	8
Orval	Amber ale	BillKismet	8
Orval	Amber ale	KapitiCritique	9
Orval	Amber ale	GSAP	9
Orval	Amber ale	cards04	8
Orval	Amber ale	Cunningham	7
Orval	Amber ale	Sask89	6
Orval	Amber ale	stfrancis	8
Orval	Amber ale	Jaksmart	8
Orval	Amber ale	madchemist83	10
Orval	Amber ale	JohnRMurdoch	7
Orval	Amber ale	mtjoseph	8
Orval	Amber ale	tommann	8
Orval	Amber ale	jethrodium	8
Orval	Amber ale	emanders13	9
Orval	Amber ale	dylan88	8
Orval	Amber ale	cardofab	9
Orval	Amber ale	jeppegj	8
Orval	Amber ale	jongo	8
Orval	Amber ale	DrnkMcDermott	5
Orval	Amber ale	PaulM	7
Orval	Amber ale	grapengrain	10
Orval	Amber ale	RoscoeJackson	8
Orval	Amber ale	beernovice39	8
Orval	Amber ale	eric_victor	6
Orval	Amber ale	hoptimist	8
Orval	Amber ale	TheHopster	7
Orval	Amber ale	Mungular	4
Orval	Amber ale	thepegjett	6
Orval	Amber ale	yemenmocha	9
Orval	Amber ale	cpetrone84	5
Orval	Amber ale	AwesomePossum	7
Orval	Amber ale	Proeferius	7
Orval	Amber ale	neuromatt	9
Orval	Amber ale	thetomG	8
Orval	Amber ale	caralkaline87	9
Orval	Amber ale	Dfonorow	9
Orval	Amber ale	jtclockwork	8
Orval	Amber ale	Leafs93	8
Orval	Amber ale	fugitive	8
Orval	Amber ale	nuplastikk	8
Orval	Amber ale	Hermod	7
Orval	Amber ale	manuchampions	6
Orval	Amber ale	teorn88	9
Orval	Amber ale	SSKD814	8
Orval	Amber ale	micbk	9
Orval	Amber ale	lortsker	9
Orval	Amber ale	aphelion1979	8
Orval	Amber ale	SimonRoller	7
Orval	Amber ale	JaKeAFC	8
Orval	Amber ale	jarow	7
Orval	Amber ale	Linnet	7
Orval	Amber ale	Rando7	8
Orval	Amber ale	GarthKing	8
Orval	Amber ale	garmonbozia	10
Orval	Amber ale	potbeercollege	7
Orval	Amber ale	tgncc	8
Orval	Amber ale	Ron	7
Orval	Amber ale	Beer2000	8
Orval	Amber ale	CampesinoTino	7
Orval	Amber ale	jnelson_22	7
Orval	Amber ale	IDunno19	9
Orval	Amber ale	rmasa	7
Orval	Amber ale	popkow	8
Orval	Amber ale	TET	7
Orval	Amber ale	Kestral	7
Orval	Amber ale	davidm	6
Orval	Amber ale	Wellestone	8
Orval	Amber ale	mickut	6
Orval	Amber ale	BigMomma	6
Orval	Amber ale	Brandman	10
Orval	Amber ale	williamherbert	8
Orval	Amber ale	Leighton	8
Orval	Amber ale	RKanis	7
Orval	Amber ale	Nisse666	7
Orval	Amber ale	franciscus81	6
Orval	Amber ale	gringo332	5
Orval	Amber ale	jb43	7
Orval	Amber ale	womencantsail	8
Orval	Amber ale	BarZigKin	9
Orval	Amber ale	heavykevy21	9
Orval	Amber ale	taphandle	7
Orval	Amber ale	beerfest5	8
Orval	Amber ale	dnstone	8
Orval	Amber ale	jcos	8
Orval	Amber ale	Abio	10
Orval	Amber ale	Brian2d	9
Orval	Amber ale	tabernae	9
Orval	Amber ale	tdtm82	9
Orval	Amber ale	HonusWagner	8
Orval	Amber ale	RamyG4	9
Orval	Amber ale	Jonb5	9
Orval	Amber ale	VT	8
Orval	Amber ale	BobEvers	6
Orval	Amber ale	cadenwhitaker	7
Orval	Amber ale	nickmbeer	10
Orval	Amber ale	keepersj12	8
Orval	Amber ale	mkade8883	10
Orval	Amber ale	Mora2000	6
Orval	Amber ale	RickTStiles	7
Orval	Amber ale	Y.Vanderlinden	10
Orval	Amber ale	dagimp	8
Orval	Amber ale	d07c0m	4
Orval	Amber ale	markdredge	9
Orval	Amber ale	SpencerDB	8
Orval	Amber ale	davisnmn	8
Orval	Amber ale	Teege	10
Orval	Amber ale	hawthorne00	2
Orval	Amber ale	Vaiz	9
Orval	Amber ale	Pecan	10
Orval	Amber ale	Goba	7
Orval	Amber ale	galdee	5
Orval	Amber ale	weihenweizen	8
Orval	Amber ale	JAG55	9
Orval	Amber ale	SuzyGreenberg	4
Orval	Amber ale	dimenhetfield	4
Orval	Amber ale	berlinoise2go	8
Orval	Amber ale	gracefullypunk	6
Orval	Amber ale	TLNash886	8
Orval	Amber ale	Gustav1996	9
Orval	Amber ale	guil0000	5
Orval	Amber ale	italarican	8
Orval	Amber ale	proesti	7
Orval	Amber ale	natejgood	5
Orval	Amber ale	JulienHuxley	8
Orval	Amber ale	BrianDorry55	8
Orval	Amber ale	topherh	7
Orval	Amber ale	BeerHawk	9
Orval	Amber ale	phaleslu	5
Orval	Amber ale	joe19612	8
Orval	Amber ale	kmyers8807	8
Orval	Amber ale	bluebetty	8
Orval	Amber ale	tomkrat2008	8
Orval	Amber ale	Monkeypower	6
Orval	Amber ale	rondphoto	10
Orval	Amber ale	teddybeer	8
Orval	Amber ale	ADfan	9
Orval	Amber ale	SPDickerman	6
Orval	Amber ale	danielyabu	7
Orval	Amber ale	KoenCeulemans	9
Orval	Amber ale	Hopper	7
Orval	Amber ale	zvikar	8
Orval	Amber ale	gyllenbock	7
Orval	Amber ale	Finwe	10
Orval	Amber ale	planky84	8
Orval	Amber ale	probstk	8
Orval	Amber ale	JackfromJax	8
Orval	Amber ale	rosenbergh	6
Orval	Amber ale	Cole	9
Orval	Amber ale	stoutbiiliards	9
Orval	Amber ale	Madsnp	6
Orval	Amber ale	Ygberg	8
Orval	Amber ale	Rynoplasty	8
Orval	Amber ale	kloekus	8
Orval	Amber ale	RichardW	7
Orval	Amber ale	andersand	8
Orval	Amber ale	Craybees	7
Orval	Amber ale	Evocatus	7
Orval	Amber ale	Systembolaget	7
Orval	Amber ale	anders37	7
Orval	Amber ale	themightyomega	6
Orval	Amber ale	tympanic	4
Orval	Amber ale	JanEric	8
Orval	Amber ale	Acetobacter	9
Orval	Amber ale	petematte46	7
Orval	Amber ale	EastCoaster	8
Orval	Amber ale	Dragonblaze99	4
Orval	Amber ale	Joakgust	8
Orval	Amber ale	delnoche	9
Orval	Amber ale	charlotte	8
Orval	Amber ale	brenn79	9
Orval	Amber ale	Pawola22	6
Orval	Amber ale	l1br4r14n	6
Orval	Amber ale	rae1984	8
Orval	Amber ale	ladnewton	9
Orval	Amber ale	marchcow	6
Orval	Amber ale	Nik925	5
Orval	Amber ale	PolishHammer	5
Orval	Amber ale	BrotherLogic	10
Orval	Amber ale	ShelbyGrey	8
Orval	Amber ale	turbothy	8
Orval	Amber ale	andregoncalves	7
Orval	Amber ale	jrallen34	5
Orval	Amber ale	Listigovers	7
Orval	Amber ale	DeanF	7
Orval	Amber ale	beernbourbon	7
Orval	Amber ale	dmschefke	8
Orval	Amber ale	VonkBrewer	8
Orval	Amber ale	curly	7
Orval	Amber ale	beelsebob	7
Orval	Amber ale	JonnyC22	7
Orval	Amber ale	Parket	7
Orval	Amber ale	zizzybalubba	9
Orval	Amber ale	cfrancis	9
Orval	Amber ale	direwolf9	8
Orval	Amber ale	DalzAle	10
Orval	Amber ale	MagnumPI	8
Orval	Amber ale	obguthr	8
Orval	Amber ale	Bierkrug	5
Orval	Amber ale	Cirrhosis	8
Orval	Amber ale	baart	7
Orval	Amber ale	Berley31	8
Orval	Amber ale	AWS9	10
Orval	Amber ale	alagnak	5
Orval	Amber ale	RJH311	6
Orval	Amber ale	dnlsartin	7
Orval	Amber ale	BiddleBrau	7
Orval	Amber ale	deyholla	5
Orval	Amber ale	MrBeerFanatic	8
Orval	Amber ale	puggy211	9
Orval	Amber ale	Steely	7
Orval	Amber ale	noompa	7
Orval	Amber ale	milljam	9
Orval	Amber ale	Jonte	9
Orval	Amber ale	Min	9
Orval	Amber ale	Plamadude30k	7
Orval	Amber ale	BrianWillum	8
Orval	Amber ale	lushawn	6
Orval	Amber ale	Birdiebeagle	10
Orval	Amber ale	SmallOne	8
Orval	Amber ale	jaghana	6
Orval	Amber ale	beerchugger	8
Orval	Amber ale	adam42381	7
Orval	Amber ale	Swaroga	7
Orval	Amber ale	DeputyAndy	6
Orval	Amber ale	Westmeister	6
Vandenheuvel Double Export	Pils	TBone	7
Vandenheuvel Double Export	Pils	diabel	6
Stout Vandenheuvel	Stout	JorisPPattyn	8
La Botteresse La Noissette	Fruitbier	Wim	6
La Botteresse La Noissette	Fruitbier	Borresteijn	5
Fougères et Petit Sart Brune	Donker	sebletitje	7
Arsenic	Blond	sebletitje	7
Sur-les-Bois Brune	Sterke ale donker	fonefan	6
Sur-les-Bois Brune	Sterke ale donker	sayravai	6
Sur-les-Bois Brune	Sterke ale donker	Abio	6
Sur-les-Bois Brune	Sterke ale donker	Vaiz	7
Sur-les-Bois Brune	Sterke ale donker	Ungstrup	7
Sur-les-Bois Brune	Sterke ale donker	KimJohansen	7
Sur-les-Bois Brune	Sterke ale donker	BoBoChamp	7
Sur-les-Bois Brune	Sterke ale donker	bu11zeye	5
Sur-les-Bois Brune	Sterke ale donker	mar	7
Sur-les-Bois Brune	Sterke ale donker	JoeinEscazú	7
Sur-les-Bois Brune	Sterke ale donker	Bart	6
Sur-les-Bois Brune	Sterke ale donker	oh6gdx	7
Sur-les-Bois Brune	Sterke ale donker	TBone	8
Sur-les-Bois Brune	Sterke ale donker	thebeertourist	7
La Botteresse Cerise	Fruitbier	Pinball	5
La Botteresse Cerise	Fruitbier	thewolf	7
La Botteresse Cerise	Fruitbier	bu11zeye	6
La Botteresse Cerise	Fruitbier	Cavie	7
La Botteresse Cerise	Fruitbier	Ungstrup	6
La Botteresse Cerise	Fruitbier	yespr	7
La Botteresse Cerise	Fruitbier	Christian	6
La Botteresse Cerise	Fruitbier	BoBoChamp	7
La Botteresse Cerise	Fruitbier	bierkoning	7
La Botteresse Cerise	Fruitbier	oh6gdx	7
La Botteresse Cerise	Fruitbier	Bart	5
La Botteresse Cerise	Fruitbier	JorisPPattyn	5
La Botteresse Noire	Donker	kp	7
La Botteresse Noire	Donker	swoopjones	8
La Botteresse Noire	Donker	obguthr	7
La Botteresse Noire	Donker	TheBeerGod	7
La Botteresse Noire	Donker	mansquito	7
La Botteresse Noire	Donker	DocLock	7
La Botteresse Noire	Donker	hopdog	7
La Botteresse Noire	Donker	marcus	9
La Botteresse Noire	Donker	bb	9
La Botteresse Noire	Donker	kapusta	6
La Botteresse Noire	Donker	kwerikson	7
Sur-les-Bois Ambrée	Sterke ale amber	sebletitje	7
Sur-les-Bois Ambrée	Sterke ale amber	Pinball	5
Sur-les-Bois Ambrée	Sterke ale amber	sayravai	5
Sur-les-Bois Ambrée	Sterke ale amber	anders37	6
Sur-les-Bois Ambrée	Sterke ale amber	Ungstrup	7
Sur-les-Bois Ambrée	Sterke ale amber	yespr	6
Sur-les-Bois Ambrée	Sterke ale amber	bu11zeye	5
Sur-les-Bois Ambrée	Sterke ale amber	mar	7
Sur-les-Bois Ambrée	Sterke ale amber	Bart	8
Sur-les-Bois Ambrée	Sterke ale amber	thebeertourist	7
Sur-les-Bois Ambrée	Sterke ale amber	TBone	3
Sur-les-Bois Ambrée	Sterke ale amber	fiulijn	7
La Botteresse Brune	Donker	kp	6
La Botteresse Brune	Donker	mike_mcvay	6
La Botteresse Brune	Donker	OleR	7
La Botteresse Brune	Donker	Thorpe429	7
La Botteresse Brune	Donker	keepersj12	8
La Botteresse Brune	Donker	swoopjones	5
La Botteresse Brune	Donker	Beerdedone	8
La Botteresse Brune	Donker	bhensonb	6
La Botteresse Brune	Donker	oldrtybastrd	6
La Botteresse Brune	Donker	corby112	7
La Botteresse Brune	Donker	Rciesla	7
La Botteresse Brune	Donker	fredandboboflo	7
La Botteresse Brune	Donker	gunnar	7
La Botteresse Brune	Donker	Bart	8
La Botteresse Brune	Donker	BoBoChamp	6
La Botteresse Brune	Donker	oh6gdx	7
La Botteresse Brune	Donker	SHIG	7
La Botteresse Brune	Donker	FatPhil	7
La Botteresse Brune	Donker	JorisPPattyn	8
Deux Nigauds	Donker	thewolf	7
Deux Nigauds	Donker	oldrtybastrd	7
Deux Nigauds	Donker	oh6gdx	6
Deux Nigauds	Donker	absurdia	7
Deux Nigauds	Donker	Papsoe	6
Deux Nigauds	Donker	Ungstrup	7
Deux Nigauds	Donker	yespr	7
Deux Nigauds	Donker	sayravai	7
Deux Nigauds	Donker	bu11zeye	7
Deux Nigauds	Donker	BMan1113VR	7
Deux Nigauds	Donker	fonefan	7
Deux Nigauds	Donker	jerc	7
Deux Nigauds	Donker	JorisPPattyn	6
Sur-les-Bois Blonde	Blond	sebletitje	6
Sur-les-Bois Blonde	Blond	brigg	6
Sur-les-Bois Blonde	Blond	Pinball	7
Sur-les-Bois Blonde	Blond	bhensonb	5
Sur-les-Bois Blonde	Blond	swoopjones	7
Sur-les-Bois Blonde	Blond	Theis	7
Sur-les-Bois Blonde	Blond	Cornfield	7
Sur-les-Bois Blonde	Blond	leaparsons	7
Sur-les-Bois Blonde	Blond	bb	8
Sur-les-Bois Blonde	Blond	Nekronos	6
Sur-les-Bois Blonde	Blond	altonbrownd	6
Sur-les-Bois Blonde	Blond	thewolf	9
Sur-les-Bois Blonde	Blond	Rciesla	8
Sur-les-Bois Blonde	Blond	fredandboboflo	6
Sur-les-Bois Blonde	Blond	malrubius	6
Sur-les-Bois Blonde	Blond	Wim	7
Sur-les-Bois Blonde	Blond	mwelsh13	8
Sur-les-Bois Blonde	Blond	BoBoChamp	6
Sur-les-Bois Blonde	Blond	bu11zeye	6
Sur-les-Bois Blonde	Blond	blutt59	5
Sur-les-Bois Blonde	Blond	BMan1113VR	6
Sur-les-Bois Blonde	Blond	Papsoe	6
Sur-les-Bois Blonde	Blond	KimJohansen	6
Sur-les-Bois Blonde	Blond	yespr	7
Sur-les-Bois Blonde	Blond	thebeertourist	9
Sur-les-Bois Blonde	Blond	oh6gdx	7
Sur-les-Bois Blonde	Blond	TBone	6
Sur-les-Bois Blonde	Blond	JorisPPattyn	6
Louverken	Blond	Jerre	6
Herbie	Blond	anders37	7
Herbie	Blond	joergen	5
Herbie	Blond	MiP	7
Herbie	Blond	diabel	6
Herbie	Blond	fonefan	7
Herbie	Blond	JorisPPattyn	8
Ne 900	Tripel	JorisPPattyn	8
Ne 900	Tripel	Jerre	7
Pius X	Barley wine	77ships	7
Pius X	Barley wine	JorisPPattyn	8
Pius X	Barley wine	Bart	8
Mouten Kop	Ale	sebletitje	6
Mouten Kop	Ale	altonbrownd	6
Mouten Kop	Ale	Zita	6
Mouten Kop	Ale	bu11zeye	8
Mouten Kop	Ale	Hansen	6
Mouten Kop	Ale	wekker84	6
Mouten Kop	Ale	BoBoChamp	6
Mouten Kop	Ale	fonefan	7
Mouten Kop	Ale	BelgBeerGeek	7
Mouten Kop	Ale	Fin	7
Mouten Kop	Ale	joergen	5
Mouten Kop	Ale	goozen	7
Mouten Kop	Ale	Abio	9
Mouten Kop	Ale	Jerre	6
De Graal Gember	Kruidenbier	larsniclas	6
De Graal Gember	Kruidenbier	Bart	6
De Graal Gember	Kruidenbier	yespr	7
De Graal Gember	Kruidenbier	thebeertourist	7
De Graal Gember	Kruidenbier	Jukkabro	9
De Graal Gember	Kruidenbier	caesar	7
De Graal Gember	Kruidenbier	Augustijn55	8
De Graal Gember	Kruidenbier	Dedollewaitor	4
De Graal Gember	Kruidenbier	leaparsons	7
De Graal Gember	Kruidenbier	joergen	5
De Graal Gember	Kruidenbier	stouby	7
De Graal Gember	Kruidenbier	hammenlind	7
De Graal Gember	Kruidenbier	lachesis	10
De Graal Gember	Kruidenbier	Papsoe	7
De Graal Gember	Kruidenbier	Engelsmann	6
De Graal Gember	Kruidenbier	Emil	8
De Graal Gember	Kruidenbier	skortila	3
De Graal Gember	Kruidenbier	kook	4
De Graal Gember	Kruidenbier	maeib	6
De Graal Gember	Kruidenbier	duff	7
De Graal Gember	Kruidenbier	jfm	5
De Graal Gember	Kruidenbier	MartinKubert	7
De Graal Gember	Kruidenbier	andershn	7
De Graal Gember	Kruidenbier	rauchbier	9
De Graal Gember	Kruidenbier	Mads Langtved	9
De Graal Gember	Kruidenbier	Ungstrup	9
De Graal Gember	Kruidenbier	Hildigöltur	7
De Graal Gember	Kruidenbier	Kåstå	4
De Graal Gember	Kruidenbier	oldrtybastrd	6
De Graal Gember	Kruidenbier	Travlr	7
De Graal Gember	Kruidenbier	GBZ59	8
De Graal Gember	Kruidenbier	Benzai	7
De Graal Gember	Kruidenbier	Vaiz	7
De Graal Gember	Kruidenbier	jtclockwork	7
De Graal Gember	Kruidenbier	crossovert	7
De Graal Gember	Kruidenbier	madmitch76	7
De Graal Gember	Kruidenbier	Skinnyviking	6
De Graal Gember	Kruidenbier	Zita	8
De Graal Gember	Kruidenbier	wekker84	8
De Graal Gember	Kruidenbier	evergreen0199	7
De Graal Gember	Kruidenbier	SledgeJr	7
De Graal Gember	Kruidenbier	nuplastikk	6
De Graal Gember	Kruidenbier	Ughsmash	6
De Graal Gember	Kruidenbier	altonbrownd	8
De Graal Gember	Kruidenbier	Wim	7
De Graal Gember	Kruidenbier	SSSteve	7
De Graal Gember	Kruidenbier	JPDIPSO	6
De Graal Gember	Kruidenbier	thornecb	7
De Graal Gember	Kruidenbier	harrisoni	7
De Graal Gember	Kruidenbier	BoBoChamp	7
De Graal Gember	Kruidenbier	ARMed	6
De Graal Gember	Kruidenbier	heemer77	6
De Graal Gember	Kruidenbier	fonefan	6
De Graal Gember	Kruidenbier	Palidor19	6
De Graal Gember	Kruidenbier	gunnfryd	7
De Graal Gember	Kruidenbier	Plovmand	6
De Graal Gember	Kruidenbier	argo0	7
De Graal Gember	Kruidenbier	3fourths	7
De Graal Gember	Kruidenbier	ryan	6
De Graal Gember	Kruidenbier	bhensonb	7
De Graal Gember	Kruidenbier	faroeviking	8
De Graal Gember	Kruidenbier	DocLock	6
De Graal Gember	Kruidenbier	KimJohansen	7
De Graal Gember	Kruidenbier	downender	7
Zannekindje	Tripel	fonefan	6
Zannekindje	Tripel	Ungstrup	6
Zannekindje	Tripel	Papsoe	7
Zannekindje	Tripel	JorisPPattyn	6
Bergse Speciaal Festivalbier	Blond	caesar	7
Bergse Speciaal Festivalbier	Blond	jbrus	5
Rogier	Ale	oldrtybastrd	8
Rogier	Ale	mike1977ok	8
Rogier	Ale	Koelschtrinker	6
Rogier	Ale	oh6gdx	6
Rogier	Ale	yngwie	5
Rogier	Ale	jcwattsrugger	5
Rogier	Ale	sayravai	5
Rogier	Ale	blutt59	6
Rogier	Ale	Mora2000	6
Rogier	Ale	Cavie	7
Rogier	Ale	wimpie133	5
Rogier	Ale	fonefan	6
Rogier	Ale	saxo	7
Rogier	Ale	Abio	7
Rogier	Ale	Wim	7
Rogier	Ale	bierkoning	6
Rogier	Ale	JorisPPattyn	8
Hector Amber	Amber	KimJohansen	6
Hector Amber	Amber	MiP	6
Hector Amber	Amber	Bart	7
Hector Amber	Amber	rauchbier	7
Hector Amber	Amber	BartC	9
Hector Amber	Amber	fonefan	6
Hector Amber	Amber	TBone	7
Hector Amber	Amber	Engelsmann	6
Hector Amber	Amber	kook	6
Hector Amber	Amber	diabel	8
Hector Amber	Amber	JorisPPattyn	8
Ne Rollo	Kruidenbier	JorisPPattyn	6
Emilius	Tripel	JorisPPattyn	5
Mercator	Blond	altonbrownd	7
Mercator	Blond	tderoeck	7
Mercator	Blond	BoBoChamp	7
Tsjing	Kruidenbier	JorisPPattyn	7
Ghulden Cop	Ale	JorisPPattyn	4
De Graal Dubbel	Dubbel abdij	joergen	8
De Graal Dubbel	Dubbel abdij	harrisoni	7
De Graal Dubbel	Dubbel abdij	thebeertourist	7
De Graal Dubbel	Dubbel abdij	Dixen	6
De Graal Dubbel	Dubbel abdij	MesandSim	7
De Graal Dubbel	Dubbel abdij	Emil	8
De Graal Dubbel	Dubbel abdij	jfm	7
De Graal Dubbel	Dubbel abdij	pivo	6
De Graal Dubbel	Dubbel abdij	maeib	7
De Graal Dubbel	Dubbel abdij	bierkoning	7
De Graal Dubbel	Dubbel abdij	Ungstrup	6
De Graal Dubbel	Dubbel abdij	japet	7
De Graal Dubbel	Dubbel abdij	thepegjett	6
De Graal Dubbel	Dubbel abdij	Dedollewaitor	8
De Graal Dubbel	Dubbel abdij	Benzai	5
De Graal Dubbel	Dubbel abdij	altonbrownd	7
De Graal Dubbel	Dubbel abdij	jtclockwork	7
De Graal Dubbel	Dubbel abdij	LordCorkscrew	8
De Graal Dubbel	Dubbel abdij	TBone	6
De Graal Dubbel	Dubbel abdij	yngwie	6
De Graal Dubbel	Dubbel abdij	Abio	5
De Graal Dubbel	Dubbel abdij	DarkSong	6
De Graal Dubbel	Dubbel abdij	yespr	5
De Graal Dubbel	Dubbel abdij	hughie	7
De Graal Dubbel	Dubbel abdij	RichJ7	7
De Graal Dubbel	Dubbel abdij	badlizard	4
De Graal Dubbel	Dubbel abdij	RollinHard	6
De Graal Dubbel	Dubbel abdij	SledgeJr	6
De Graal Dubbel	Dubbel abdij	Swalden28	6
De Graal Dubbel	Dubbel abdij	mar	5
De Graal Dubbel	Dubbel abdij	TaxiDriver	7
De Graal Dubbel	Dubbel abdij	hotstuff	6
De Graal Dubbel	Dubbel abdij	kp	7
De Graal Dubbel	Dubbel abdij	Habanero	6
De Graal Dubbel	Dubbel abdij	wilkie	7
De Graal Dubbel	Dubbel abdij	kmweaver	6
De Graal Dubbel	Dubbel abdij	Hansen	5
De Graal Dubbel	Dubbel abdij	fonefan	6
De Graal Dubbel	Dubbel abdij	davidpl	6
De Graal Dubbel	Dubbel abdij	DocLock	6
De Graal Dubbel	Dubbel abdij	HermanW	7
De Graal Dubbel	Dubbel abdij	FatPhil	5
De Graal Dubbel	Dubbel abdij	Fin	6
De Graal Dubbel	Dubbel abdij	jmm1	7
De Graal Dubbel	Dubbel abdij	JensenTaster	5
De Graal Dubbel	Dubbel abdij	SHIG	7
De Graal Dubbel	Dubbel abdij	ante	7
De Graal Dubbel	Dubbel abdij	BelgiskOlklub	8
Bruine Tref	Donker	JorisPPattyn	7
Bisseghemse Loetepoepe	Sterke ale	JorisPPattyn	6
Bisseghemse Loetepoepe	Sterke ale	Jerre	7
Bisseghemse Loetepoepe	Sterke ale	thebeertourist	6
Lekker Ding Tripel	Tripel	thebeertourist	6
Lekker Ding Tripel	Tripel	JorisPPattyn	6
Lekker Ding Tripel	Tripel	Papsoe	7
Lekker Ding Tripel	Tripel	joergen	7
Lekker Ding Tripel	Tripel	SHIG	9
Odlo Blond	Blond	MoritzF	7
Odlo Blond	Blond	BoBoChamp	7
Odlo Blond	Blond	BelgBeerGeek	7
Odlo Blond	Blond	tderoeck	7
Kartuizer	Tripel	fonefan	9
Liezels Pierke	Tripel	Abio	6
De Graal Blond	Blond	skortila	6
De Graal Blond	Blond	duff	6
De Graal Blond	Blond	MartinKubert	7
De Graal Blond	Blond	Jeppe	5
De Graal Blond	Blond	madsberg	6
De Graal Blond	Blond	JorisPPattyn	7
De Graal Blond	Blond	Yayita	6
De Graal Blond	Blond	MoritzF	7
De Graal Blond	Blond	Benzai	7
De Graal Blond	Blond	olio	6
De Graal Blond	Blond	suprchunk	6
De Graal Blond	Blond	altonbrownd	8
De Graal Blond	Blond	Parket	6
De Graal Blond	Blond	brekeriet	8
De Graal Blond	Blond	yngwie	5
De Graal Blond	Blond	wedgie9	7
De Graal Blond	Blond	drjay44	5
De Graal Blond	Blond	pompelmoes	6
De Graal Blond	Blond	Christian	7
De Graal Blond	Blond	JPDIPSO	8
De Graal Blond	Blond	nuplastikk	7
De Graal Blond	Blond	travita	7
De Graal Blond	Blond	blutt59	6
De Graal Blond	Blond	faroeviking	7
De Graal Blond	Blond	yespr	7
De Graal Blond	Blond	Fukito	7
De Graal Blond	Blond	vyvvy	7
De Graal Blond	Blond	JoeinEscazú	5
De Graal Blond	Blond	BoBoChamp	6
De Graal Blond	Blond	davidpl	7
De Graal Blond	Blond	bhensonb	7
De Graal Blond	Blond	DocLock	7
De Graal Blond	Blond	MiP	6
De Graal Blond	Blond	daniele	7
De Graal Blond	Blond	scanovajr	7
De Graal Blond	Blond	Ughsmash	8
De Graal Blond	Blond	ante	5
De Graal Blond	Blond	fiulijn	9
De Graal Blond	Blond	Jerre	8
De Graal Blond	Blond	hammenlind	7
De Graal Blond	Blond	Papsoe	7
De Graal Blond	Blond	sayravai	7
De Graal Tripel	Tripel	thornecb	7
De Graal Tripel	Tripel	bb	8
De Graal Tripel	Tripel	downender	5
De Graal Tripel	Tripel	BeerandBlues2	7
De Graal Tripel	Tripel	HermanW	8
De Graal Tripel	Tripel	bhensonb	9
De Graal Tripel	Tripel	dunkpigen	6
De Graal Tripel	Tripel	DocLock	7
De Graal Tripel	Tripel	thewolf	7
De Graal Tripel	Tripel	MoritzF	8
De Graal Tripel	Tripel	Dedollewaitor	8
De Graal Tripel	Tripel	Defreni	8
De Graal Tripel	Tripel	diabel	7
De Graal Tripel	Tripel	Bart	8
De Graal Tripel	Tripel	ante	7
De Graal Tripel	Tripel	JoeinEscazú	6
De Graal Tripel	Tripel	rauchbier	6
De Graal Tripel	Tripel	Augustijn55	7
De Graal Tripel	Tripel	Jerre	7
De Graal Tripel	Tripel	Storm	7
De Graal Tripel	Tripel	duff	6
De Graal Tripel	Tripel	anders37	7
De Graal Tripel	Tripel	thebeertourist	8
De Graal Tripel	Tripel	skortila	6
De Graal Tripel	Tripel	MesandSim	7
De Graal Tripel	Tripel	schuimkroaat	7
De Graal Tripel	Tripel	DanielBrown	8
De Graal Tripel	Tripel	harrisoni	7
De Graal Tripel	Tripel	Lunkie	7
De Graal Tripel	Tripel	caesar	7
De Graal Tripel	Tripel	jbrus	7
De Graal Tripel	Tripel	madsberg	6
De Graal Tripel	Tripel	Emil	9
De Graal Tripel	Tripel	sayravai	8
De Graal Tripel	Tripel	MrRomero	6
De Graal Tripel	Tripel	TaktikMTL	6
De Graal Tripel	Tripel	Hansen	7
De Graal Tripel	Tripel	thepegjett	7
De Graal Tripel	Tripel	rederic	6
De Graal Tripel	Tripel	SlovakSniper	7
